dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,response,1,patch_mean_composition__Tumor (CK+ HR lo),2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (CK+ HR+),0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (CK+ HR+),1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (CK+ HR+),2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (CK7+ CK hi Ecadh hi),0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (CK7+ CK hi Ecadh hi),1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (CK7+ CK hi Ecadh hi),2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (CK7+),0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (CK7+),1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (CK7+),2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (Epithelial low),0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (Epithelial low),1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (Epithelial low),2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (Hypoxic),0,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (Hypoxic),1,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (Hypoxic),2,0.0,0.0,0.0,5,False
BC-Jackson2020,response,1,patch_mean_composition__Tumor (Myoepithelial),0,0.0,0.0,0.0,5,False
