dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__Basal,0.02202388155816099,0.06106078096748073,0.2,15,0.0,0.04566044422286972,0.20406482971071765,-0.06072085840133964,0.6704079145167996,3000,0.16066666666666668,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CA9^+,0.016502310218093907,0.04427202279494016,0.13333333333333333,15,0.0,0.013300905660037384,0.1428261442397955,-0.11731266969721527,0.3765639885462092,3000,0.117,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CA9^{+}Hypoxia,-0.19122008061746606,0.15578592083884485,0.8,15,1.0,-0.0959282990798107,0.24424839871233714,-0.8228537894260756,0.08704651915997091,3000,0.31566666666666665,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CD15^{+},-0.06868068619653186,0.12052812650755843,0.3333333333333333,15,0.0,-0.08279461971931523,0.2883765571387551,-0.8550109873659021,0.314338254008464,3000,0.31633333333333336,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CD20^+B,-0.37890154832722794,0.3322018915984783,0.8,15,1.0,-0.19744059179480006,0.30543553519498107,-0.9914115353139636,0.0,3000,0.5,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CD4^+PD1^+T,0.19127842419754648,0.22376204365980404,0.6666666666666666,15,1.0,0.2201081419252194,0.42496429417750764,-0.16520124750748102,1.3611474483207138,3000,0.44666666666666666,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CD4^+TCF1^+T,0.014729025300896167,0.12481503483574839,0.2,15,0.0,-0.027699596959615554,0.2862159753374583,-0.8350608896957827,0.5408037908978168,3000,0.24433333333333335,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CD56^+NK,0.1796235155255133,0.3878815807417008,0.2,15,0.0,0.08414567316541542,0.4172763004856176,-0.6687334028339601,1.2397972408414877,3000,0.3453333333333333,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CD56^{+}NE,-0.18588415407045084,0.24670702192235439,0.7333333333333333,15,1.0,-0.08375392700245358,0.2588846316585799,-0.8382864086037254,0.13773110151170087,3000,0.292,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CD79a^+Plasma,0.3744432636445258,0.32255941434488583,0.8666666666666667,15,1.0,0.34492326467674467,0.4369842467130371,0.0,1.4061214495251892,3000,0.583,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CD8^+GZMB^+T,0.3257844281820322,0.31728584091988915,0.7333333333333333,15,1.0,0.2172111231701368,0.4321718980309053,-0.38301428394103726,1.3282115111352826,3000,0.48,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CD8^+PD1^+T_{Ex},0.04471671867552331,0.09784639871200623,0.26666666666666666,15,0.0,0.043533157884714964,0.3128122878357694,-0.6081091745595127,0.8877146436924761,3000,0.326,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CD8^+T,0.10591486610547149,0.2129578160744472,0.4666666666666667,15,0.3333333333333333,0.19430701137057801,0.4197182386518603,-0.22959519905713394,1.3899200670402743,3000,0.3983333333333333,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CD8^+TCF1^+T,0.1366692464721759,0.1523419901078285,0.6666666666666666,15,1.0,0.1467243107248576,0.39638393002793176,-0.5161399778336019,1.2403060681427591,3000,0.4633333333333333,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CK8/18^{med},0.46486457380443696,0.480100050051142,0.6666666666666666,15,1.0,0.13334841343409928,0.3029427705541106,0.0,1.077913049965877,3000,0.302,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CK^{hi}GATA3^{+},0.0005456887418540974,0.027540366011619338,0.2,15,0.3333333333333333,-0.02610826389674672,0.30716672415041824,-0.7879131064568213,0.5623299023769797,3000,0.251,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__CK^{lo}GATA3^{+},-0.010684956424053494,0.02828923632032921,0.13333333333333333,15,0.0,-0.004635302191972516,0.16371056272685436,-0.3951008737550779,0.3130616117016305,3000,0.14733333333333334,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__DCs,-0.01510677628406543,0.047133164051627825,0.26666666666666666,15,0.3333333333333333,0.0325528707223243,0.30773290697683886,-0.670874412170394,0.827786918860132,3000,0.35,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__Endothelial,0.024376343120339924,0.07589129745802163,0.26666666666666666,15,0.0,0.009132764395144563,0.270447027228852,-0.632583988210271,0.6621529417865685,3000,0.395,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__Fibroblasts,0.07187162087535404,0.18667315825145786,0.3333333333333333,15,0.3333333333333333,0.05427437148210843,0.2789435139109753,-0.39385809663437527,0.9117724249412,3000,0.222,positive,crosses zero
