dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
LUAD-Sorin2023,progression,1,utag_0000,-0.026866630216439567,0.1818167598897711,0.8,15,1.0,-0.0666171584140781,0.3205502759572626,-0.8793665021657936,0.4329890280961991,3000,0.8066666666666666,negative,crosses zero
LUAD-Sorin2023,progression,1,utag_0001,0.0021763029508292675,0.12190095811915123,0.6666666666666666,15,1.0,-0.011282547559739517,0.2090998770520182,-0.519834642112255,0.3733303889632225,3000,0.7733333333333333,positive,crosses zero
LUAD-Sorin2023,progression,1,utag_0002,-0.01794494198014339,0.09252558307272953,0.4666666666666667,15,0.3333333333333333,-0.036582481170301134,0.21784307842857425,-0.5330103114247321,0.36293598636984836,3000,0.7943333333333333,negative,crosses zero
LUAD-Sorin2023,progression,1,utag_0003,0.00990435437221701,0.19000150039856714,1.0,15,1.0,-0.015412357732154002,0.2740884331086449,-0.6788454726338385,0.4642425626516343,3000,0.8546666666666667,positive,crosses zero
LUAD-Sorin2023,progression,1,utag_0004,-0.16975654686490696,0.18553995696826672,0.9333333333333333,15,1.0,-0.22347441684571095,0.31436718746057435,-0.9086562648415565,0.31503347083926214,3000,0.9026666666666666,negative,crosses zero
LUAD-Sorin2023,progression,1,utag_0005,-0.03095448116461436,0.15128359702988736,0.8,15,1.0,-0.06535332652959672,0.29154630503891765,-0.7884654089808462,0.42415882721543324,3000,0.83,negative,crosses zero
LUAD-Sorin2023,progression,1,utag_0006,-0.018484754270563522,0.21687190357499794,0.9333333333333333,15,1.0,-0.05130037821046911,0.2985536301835619,-0.7432755276560783,0.4435483552515508,3000,0.879,negative,crosses zero
LUAD-Sorin2023,progression,1,utag_0007,-0.03675446634491285,0.21046847608644706,0.7333333333333333,15,0.6666666666666666,-0.07320678688134649,0.3396382515905418,-0.8874695643782612,0.4900102145969869,3000,0.9023333333333333,negative,crosses zero
LUAD-Sorin2023,progression,1,utag_0008,0.03509202527444965,0.15588843768735375,0.9333333333333333,15,1.0,0.02611306672099939,0.24468551608105635,-0.4781819842755794,0.4842691719532013,3000,0.9036666666666666,positive,crosses zero
LUAD-Sorin2023,progression,1,utag_0009,-0.05260122573624055,0.16801382993815847,0.8666666666666667,15,1.0,-0.09166813653942275,0.296101509883371,-0.8089235514402389,0.3882441468536857,3000,0.9163333333333333,negative,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,utag_0000,-0.20057995567719142,0.29684882118149136,0.5333333333333333,15,0.6666666666666666,-0.29735187998036533,0.5915185970544626,-1.7654104620218276,0.5690611273050307,2992,0.5484625668449198,negative,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,utag_0001,-0.11030790805816651,0.39531560907418944,0.9333333333333333,15,1.0,-0.196298872475216,0.5761381519850612,-1.612599605321884,0.75260766595602,2992,0.5387700534759359,negative,crosses zero
NSCLC-Aung2025,immunotherapy_response,1,utag_0002,-0.17280342504382135,0.4602711848269968,0.6666666666666666,15,0.6666666666666666,-0.2653492281052631,0.6816428185668519,-2.0140622258186336,0.8605966523289675,2992,0.5060160427807486,negative,crosses zero
