dataset,task,seed,fold,lambda,n_train,n_val,class,feature,coefficient,selected
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2+,utag_0003,-1.7309712171554565,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2+,utag_0004,0.0,False
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2+,utag_0005,-0.0008075591758824885,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2+,utag_0006,0.2283685952425003,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2+,utag_0007,-1.6973590850830078,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2+,utag_0008,0.1872534453868866,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2+,utag_0009,-0.4654677212238312,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2-,utag_0000,0.3173849284648895,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2-,utag_0001,-0.0477580800652504,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2-,utag_0002,-0.03558644652366638,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2-,utag_0003,-0.0933394804596901,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2-,utag_0004,0.0030853846110403538,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2-,utag_0005,0.09111256152391434,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2-,utag_0006,-0.02739022485911846,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2-,utag_0007,0.656785249710083,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2-,utag_0008,-0.08644773066043854,True
BC-Jackson2020,clinical_type,0,3,1.0,293,77,HR+HER2-,utag_0009,0.2880405783653259,True
