dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 5,-0.1630184850913551,0.31845172826312595,0.5333333333333333,15,0.6666666666666666,-0.2834098934797884,0.5839881048058809,-1.773599261549733,0.4380066237831346,3000,0.622,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 7,-0.7655452143526269,0.38349855429623597,1.0,15,1.0,-0.8281384338068368,0.7095261236277625,-2.5708496377783594,0.0,3000,0.8923333333333333,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2+,Cytokeratin 8/18,0.20524513868126154,0.23917680756716644,0.6,15,0.6666666666666666,0.27999833398712426,0.5339976079921255,-0.5425535635879418,1.6368059190972883,3000,0.6476666666666666,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2+,DNA1,0.33033436068678285,0.2347311596587624,1.0,15,1.0,0.36838245732134534,0.4107509720678892,-0.2050892399209258,1.3220157608004934,3000,0.852,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2+,EGFR,-0.02860458972680084,0.16903776082997796,0.3333333333333333,15,0.3333333333333333,-0.12822455534871957,0.49794742629164107,-1.5667036237506464,0.7095852317762188,3000,0.49666666666666665,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2+,Ecadherin,-0.5761914308948077,0.3505553766862836,1.0,15,1.0,-0.5159545548869969,0.5148932063336978,-1.7815726596264148,0.0,3000,0.7883333333333333,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2+,Estrogen,-0.3098754970307738,0.3767161411398515,0.9333333333333333,15,1.0,-0.4655987738731975,0.5919639702346149,-2.009932390032934,0.011572603983207664,3000,0.709,negative,crosses zero
BC-Jackson2020,clinical_type,HR+HER2+,Fibronectin,0.3878701369702133,0.14261144122705824,1.0,15,1.0,0.48546023171079544,0.33785631291214874,0.0,1.2034976274445432,3000,0.9336666666666666,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2+,GATA3,0.13582291006238337,0.1360513539767437,0.7333333333333333,15,1.0,0.1369500299192682,0.42841498295317637,-0.6720058898840953,1.2531460724621604,3000,0.5183333333333333,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2+,Histone H3,0.3828898403546247,0.285329727013725,1.0,15,1.0,0.34847832247569477,0.40568936513476844,-0.18182012681250126,1.3102778115270792,3000,0.794,positive,crosses zero
BC-Jackson2020,clinical_type,HR+HER2+,Keratin 14 (KRT14),-1.9935738383021906e-05,7.721078275179182e-05,0.06666666666666667,15,0.0,-0.138049796191865,0.4457670451197832,-1.6447098868715786,0.11440517550156885,3000,0.3883333333333333,negative,crosses zero
