dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,clinical_type,HR+HER2+,Twist,1,-0.0035406046865888467,0.007917032760666999,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,Twist,2,-0.008311507705440455,0.01858509622487816,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,Vimentin,0,-0.07400493035744724,0.09208447560980693,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Vimentin,1,-0.07893335485617392,0.055803900529919334,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,Vimentin,2,-0.012081663099122597,0.2780778538897727,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,c-Myc,0,-0.14205590002111884,0.17295330861060013,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,c-Myc,1,-0.20235951714883477,0.16750570331789522,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,c-Myc,2,-0.168937927935993,0.1594926881594322,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,c-erbB-2 - Her2,0,1.058587624297461,0.3026499179504812,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,c-erbB-2 - Her2,1,0.9967021215802466,0.269419465708254,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,c-erbB-2 - Her2,2,1.0314759289010982,0.44211151494085515,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,cleaved PARP,0,-0.6389503715656881,0.4618528297961237,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,cleaved PARP,1,-0.5556283696687567,0.30223475348065426,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,cleaved PARP,2,-0.6645654901336107,0.3414227190540756,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,p53,0,0.10745561016522771,0.4110378162294693,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,p53,1,-0.0709789603036474,0.19439013479046452,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,p53,2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2+,pan Cytokeratin,0,-0.029875980987839536,0.06680472438330051,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,pan Cytokeratin,1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2+,pan Cytokeratin,2,-0.04495702046629983,0.1005269538284957,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2+,phospho-Histone,0,-0.09690926004527965,0.16804490618987647,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,phospho-Histone,1,-0.1036590922749117,0.14199981427526626,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,phospho-Histone,2,-0.2532957475087132,0.43651460663174935,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,phospho-S6,0,-0.08593386457437073,0.06855977630265625,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,phospho-S6,1,-0.08936777429140716,0.18834457640517777,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2+,phospho-S6,2,-0.011467590588921633,0.08928581163524218,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2+,phospho-mTOR,0,0.863954897831521,0.1353848891320855,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,phospho-mTOR,1,0.8007630756316054,0.2427408724879471,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,phospho-mTOR,2,0.7944922255865686,0.1459043592918566,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,vWF,0,-0.1762955422186999,0.12735417124185197,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2+,vWF,1,-0.24735430957844612,0.3953237858787978,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2+,vWF,2,-0.22216612417456125,0.306085466802588,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,CD20,0,-0.07282291406056639,0.28167513658487375,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,CD20,1,-0.08209587879605904,0.19167158200629555,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,CD20,2,0.024791291256843612,0.2743901103466024,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,CD3,0,-0.4250461940584665,0.274403396127884,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,CD3,1,-0.38563999268585974,0.113229059396749,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,CD3,2,-0.4321214413950205,0.19871499313826804,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,CD44,0,0.20193878024015968,0.16770644009168248,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,CD44,1,0.17992050946581803,0.11638074351871401,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,CD44,2,0.2041123964807614,0.11642643347622066,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,CD45,0,0.0475806967552142,0.09442877727431681,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,CD45,1,0.09195358161928827,0.1273067137578725,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,CD45,2,0.017944903318039003,0.04012602366879674,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,CD68,0,3.530029240585322e-05,7.893385344510739e-05,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,CD68,1,-0.018828534115288464,0.06979076651932108,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,CD68,2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,Carbonic Anhydrase IX,0,-0.1668696828672056,0.13796021864923874,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Carbonic Anhydrase IX,1,-0.1493122250318668,0.1434093250796894,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Carbonic Anhydrase IX,2,-0.15918363565012458,0.14599714903433075,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 19,0,0.3106085463881209,0.24362418189523735,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 19,1,0.36484451630414744,0.25139809984624895,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 19,2,0.3655327961142878,0.3037917308021386,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 5,0,-0.010437429745143244,0.015141178130390703,0.6,5,True
