dataset,task,scheme,model,class,seed,fold,feature,mean_abs_shap,mean_shap,value_shap_spearman,top_feature,n_explained_regions
bc_jackson2020,OS,cv,cox,risk,1,2,Stroma (Small elongated),0.0003713192206950082,-1.1460768310986276e-05,1.0,False,70
bc_jackson2020,OS,cv,cox,risk,1,2,Stroma (Vimentin hi),0.03588219927139548,0.007902223817365262,-1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,T & B cells,0.02208608892968208,0.008569729442428793,1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,T cell,0.005377497896289097,-0.0008518090710092595,-1.0,False,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (Apoptotic),0.04497235533402303,0.011882587149180822,-1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (Basal CK),0.02346228649116153,-0.004291831269119193,-1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (CK lo HR hi p53+),0.12058466522938292,0.09376523761737328,0.9999999999999999,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (CK lo HR lo),0.04367450802887609,0.0015935148368056056,1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (CK+ HR hi),0.009124587288965482,0.0035393097644502544,-1.0,False,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (CK+ HR lo),0.012297551683517519,0.0014485500109140703,-0.9999999999999998,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (CK+ HR+),0.009968365175286435,-0.0010366305618267103,0.9999999999999998,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (CK7+ CK hi Ecadh hi),0.009927530311844894,-0.00025271760495683865,-1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (CK7+),0.1309923013333857,-0.04337211688477478,-1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (Epithelial low),0.060845505276614475,-0.017958933913895067,1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (Hypoxic),0.02924864157913694,-0.0003477503100291264,1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (Myoepithelial),0.011595385722273217,0.0020319016742896385,-0.9999999999999998,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (Proliferative),0.11809672580282173,0.039078977664787164,1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,2,Tumor (p53+ EGFR+),0.029941917676477133,-0.0017477893195494746,1.0,True,70
bc_jackson2020,OS,cv,cox,risk,1,3,B cell,0.11728930111221285,0.0957680727544087,1.0,True,78
bc_jackson2020,OS,cv,cox,risk,1,3,Endothelial,0.019745254738668037,-0.0031761530966301537,-1.0,True,78
bc_jackson2020,OS,cv,cox,risk,1,3,Macrophage,0.027503466123210935,-0.008786019275875636,1.0,True,78
bc_jackson2020,OS,cv,cox,risk,1,3,Stroma (Fibronectin hi),0.014141471545869479,-0.00028079647585408675,-1.0,True,78
bc_jackson2020,OS,cv,cox,risk,1,3,Stroma (Large elongated),0.07793943826058163,0.012855511164284104,0.9999999999999998,True,78
bc_jackson2020,OS,cv,cox,risk,1,3,Stroma (SMA hi Vimentin hi),0.0356649579729112,0.018777559229823333,-1.0,True,78
bc_jackson2020,OS,cv,cox,risk,1,3,Stroma (Small circular),0.004947511406148721,0.0014038177078406948,-0.9999999999999999,False,78
bc_jackson2020,OS,cv,cox,risk,1,3,Stroma (Small elongated),0.03800487245728715,0.0048119928637943956,-1.0,True,78
