dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,clinical_type,TripleNeg,utag_0001,0,-0.08930658120661975,0.47505814075521074,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0001,1,-0.07756217047572136,0.27211755167528145,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0001,2,-0.061060305684804916,0.11598647558651591,0.8,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0002,0,-0.035696763172745706,0.16955347544778746,0.6,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0002,1,-0.1059083539817948,0.5561425215210926,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0002,2,-0.05486578196287155,0.28764859547548416,0.8,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0003,0,0.16297524571418762,0.4957280668008289,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0003,1,-0.07140941470861435,0.06999784680486346,0.6,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0003,2,0.01722600720822811,0.04927403762766317,0.4,5,False
BC-Jackson2020,clinical_type,TripleNeg,utag_0004,0,0.17397140264511107,0.19489381844672465,0.8,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0004,1,0.04692532336339354,0.1614020011626495,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0004,2,-0.47994726821780204,0.43196256153534957,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0005,0,-0.07812834586948156,0.2048779090548441,0.8,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0005,1,0.1313974842429161,0.18382455038791298,0.6,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0005,2,0.1303039960563183,0.21770224671290303,0.6,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0006,0,0.17813621731474996,0.45460632073232116,0.6,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0006,1,-0.29973988570272925,0.6585329934161844,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0006,2,0.04573420211672783,0.30518472374929334,0.6,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0007,0,0.3661933492869139,0.7740626813968609,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0007,1,0.3841588333249092,0.6060071063648103,0.8,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0007,2,0.10619001165032387,0.2742550798196654,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0008,0,-0.13662864714860917,0.4308621688375934,0.8,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0008,1,0.1230043264105916,0.19424724603008472,0.8,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0008,2,0.22232238352298736,0.07756641652782727,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0009,0,-0.159566979855299,0.2833361690317745,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0009,1,-0.0667164906859398,0.6834508025509631,1.0,5,True
BC-Jackson2020,clinical_type,TripleNeg,utag_0009,2,-0.20068847760558128,0.4039071599152905,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0000,0,-0.02139568030834198,0.571408116647986,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0000,1,-0.6018477875739336,1.2801537383578832,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0000,2,-0.16365334215806798,0.271478215208301,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0001,0,-0.159160827845335,0.29362837633556704,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0001,1,0.179036682844162,0.28476623214516505,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0001,2,-0.31942163966596127,1.2133751993179211,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0002,0,-0.17744437395085697,0.49393389754835254,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0002,1,-0.1046589337522164,0.18350672178909694,0.6,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0002,2,-0.269586418569088,0.8307217161953014,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0003,0,0.07539301216602326,0.4230167172808493,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0003,1,-0.37223653122782707,0.6966315771169257,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0003,2,0.06398671716451645,0.23081734315122732,0.6,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0004,0,-0.11013391315937042,0.17387214998139253,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0004,1,0.025674522668123246,0.307883990343903,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0004,2,-0.6885034173727036,1.2932887446390877,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0005,0,-0.24599204044789075,1.1577825621540259,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0005,1,1.341477319598198,1.6544625092507552,1.0,5,True
