dataset,task,scheme,model,class,feature,mean_abs_shap,sd_abs_shap,mean_shap,value_shap_spearman,top_fold_frequency,n_fold_models,n_explained_regions,direction_consistency,direction
bc_metabric_ali2020,OS,cv,cox,risk,DNA1,0.022496066993084755,0.01081958360734906,0.0006383180097446772,0.8666666666666667,0.06666666666666667,15,1596,0.9333333333333333,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,CK14,0.022360444399552436,0.028275392610994512,-0.0035433882942851936,-0.6,0.2,15,1596,0.8,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,CD68,0.022043734756946112,0.014594607248489164,0.0002663100858477271,0.4666666666666667,0.06666666666666667,15,1596,0.7333333333333333,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,Fibronectin,0.018857629229653464,0.0206343990077372,-0.0021466878721977,0.06666666666666667,0.06666666666666667,15,1596,0.5333333333333333,higher value increases prediction
bc_metabric_ali2020,OS,cv,cox,risk,CD45,0.01338111020793855,0.007726031641373754,-0.0002279907783900042,-0.2,0.0,15,1596,0.6,higher value decreases prediction
bc_metabric_ali2020,OS,cv,cox,risk,EGFR,0.012809033799034909,0.012077081557171266,-0.0016259896666951201,0.2,0.06666666666666667,15,1596,0.6,higher value increases prediction
crc_schurch2020,DFS,cv,cox,risk,CD34,0.28882261768861117,0.045880332752030684,0.0010428378634537569,-0.9999999999999998,1.0,15,420,1.0,higher value decreases prediction
crc_schurch2020,DFS,cv,cox,risk,CD45RO,0.26724797332218014,0.08622758050448268,0.009338377094321044,0.9999999999999998,1.0,15,420,1.0,higher value increases prediction
crc_schurch2020,DFS,cv,cox,risk,CD194,0.25826012362700623,0.09832480793853521,0.005053809507845867,0.9999999999999998,1.0,15,420,1.0,higher value increases prediction
crc_schurch2020,DFS,cv,cox,risk,Podoplanin,0.20186792307696633,0.07864369503404735,-0.069209691399868,0.5999999999999999,0.8666666666666667,15,420,0.8,higher value increases prediction
