region_id,domain_00,domain_01,domain_02,domain_03,domain_04,domain_05,domain_06,domain_07,domain_08,domain_09
BaselTMA_SP43_266_X7Y8,0.35025906735751294,0.0,0.0062176165803108805,0.004145077720207254,0.0,0.0,0.26191709844559585,0.00025906735751295336,0.17616580310880828,0.20103626943005182
BaselTMA_SP43_269_X5Y9,0.2747336377473364,0.0,0.11364789446981227,0.07584982242516489,0.0,0.0,0.3904109589041096,0.0,0.12075088787417554,0.024606798579401318
BaselTMA_SP43_26_X16Y5,0.1922110552763819,0.010678391959798994,0.001256281407035176,0.19912060301507536,0.0,0.0,0.5012562814070352,0.000628140703517588,0.007537688442211055,0.08731155778894473
BaselTMA_SP43_270_X6Y8,0.2791075993492912,0.0,0.022310016267720195,0.3072275156867302,0.0,0.0030211480362537764,0.27933999535207993,0.0027887520334650244,0.10597257727167093,0.00023239600278875203
BaselTMA_SP43_271_X11Y8,0.0,0.0,0.0,0.04698581560283688,0.0,0.0,0.0,0.0,0.7384751773049646,0.21453900709219859
BaselTMA_SP43_272_X11Y3,0.003374578177727784,0.0,0.05174353205849269,0.6434195725534309,0.0,0.0022497187851518562,0.006749156355455568,0.0,0.048368953880764905,0.2440944881889764
BaselTMA_SP43_272_X12Y3,0.014858841010401188,0.09063893016344725,0.10401188707280833,0.10401188707280833,0.0,0.0,0.23328380386329867,0.08320950965824665,0.20802377414561665,0.16196136701337296
BaselTMA_SP43_278_X3Y2,0.24489795918367346,0.014868804664723033,0.014868804664723033,0.016034985422740525,0.0,0.0,0.6478134110787171,0.0,0.04518950437317784,0.0163265306122449
BaselTMA_SP43_278_X4Y2,0.0,0.0009182736455463728,0.6464646464646465,0.012855831037649219,0.0,0.0018365472910927456,0.0,0.0,0.03397612488521579,0.3039485766758494
BaselTMA_SP43_281_X8Y7,0.042766151046405826,0.0,0.2083712465878071,0.3089171974522293,0.0,0.0009099181073703367,0.14740673339399454,0.0018198362147406734,0.010009099181073703,0.27979981801637854
BaselTMA_SP43_32_X4Y6,0.8359734287174246,0.0,0.001021972406745018,0.0007664793050587634,0.0,0.0,0.049821154828819623,0.0,0.07434849259070005,0.03806847215125191
BaselTMA_SP43_34_X12Y5,0.5287637698898409,0.0,0.016727866177070585,0.13627090983272133,0.0,0.0036719706242350062,0.1211750305997552,0.0,0.023255813953488372,0.1701346389228886
BaselTMA_SP43_3_X13Y6,0.12859884836852206,0.0,0.022392834293026232,0.4382597568777991,0.0,0.0,0.2124120281509917,0.013435700575815739,0.0012795905310300703,0.1836212412028151
BaselTMA_SP43_43_X5Y5,0.10222222222222223,0.014666666666666666,0.032,0.46844444444444444,0.0,0.016444444444444446,0.2733333333333333,0.0022222222222222222,0.084,0.006666666666666667
BaselTMA_SP43_47_X16Y4,0.059582542694497156,0.0003795066413662239,0.06110056925996205,0.6163187855787476,0.0,0.0,0.20872865275142316,0.0,0.003415559772296015,0.05047438330170778
BaselTMA_SP43_49_X1Y5,0.23011564786405475,0.0,0.011328770356384235,0.17630398867122965,0.0,0.0,0.5607741326410196,0.0,0.0007080481472740147,0.02076941232003776
BaselTMA_SP43_4_X15Y3,0.06306892067620286,0.03283485045513654,0.03868660598179454,0.04973992197659298,0.0,0.0,0.2964889466840052,0.0,0.0019505851755526658,0.5172301690507152
BaselTMA_SP43_4_X16Y3,0.0,0.0,0.12837837837837837,0.006756756756756757,0.0,0.0,0.0,0.0,0.16216216216216217,0.7027027027027027
BaselTMA_SP43_50_X7Y1,0.013783597518952447,0.0,0.033425223983459686,0.8966230186078566,0.0,0.00034458993797381116,0.02722260509993108,0.015161957270847692,0.0017229496898690559,0.01171605789110958
BaselTMA_SP43_50_X8Y1,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4,0.5333333333333333
BaselTMA_SP43_65_X14Y6,0.01020408163265306,0.0,0.0,0.32653061224489793,0.0,0.0,0.0,0.01020408163265306,0.6326530612244898,0.02040816326530612
BaselTMA_SP43_66_X15Y6,0.001215066828675577,0.0,0.043134872417982986,0.8912515188335358,0.0,0.022478736330498177,0.0,0.0,0.03462940461725395,0.007290400972053463
BaselTMA_SP43_67_X14Y7,0.19958233890214797,0.0002983293556085919,0.026252983293556086,0.7097255369928401,0.0,0.014021479713603818,0.04504773269689737,0.0,0.0,0.005071599045346062
BaselTMA_SP43_75_X2Y5,0.17683146878383255,0.001804402742692169,0.011187297004691447,0.277878022374594,0.0,0.16997473836160232,0.34680620714543486,0.004330566582461205,0.0054132082280765065,0.00577408877661494
BaselTMA_SP43_77_X3Y8,0.0,0.0,0.0,0.009615384615384616,0.0,0.007692307692307693,0.0,0.0,0.7793269230769231,0.20336538461538461
BaselTMA_SP43_78_X3Y9,0.0055376095985233045,0.06645131518227965,0.16428241808952468,0.4785417628057222,0.0,0.0,0.23165666820489156,0.023304107060452238,0.0,0.03022611905860637
BaselTMA_SP43_79_X7Y4,0.002230897936419409,0.018404907975460124,0.4542665923034021,0.13552704963747908,0.0,0.002230897936419409,0.3798103736754044,0.0,0.0,0.007529280535415505
BaselTMA_SP43_79_X8Y4,0.008082292432035268,0.007592456527063434,0.31790350232672054,0.04579965711486652,0.0,0.005878030859662013,0.4376683810923341,0.15748224344844478,0.0017144256674014205,0.017879010531471957
BaselTMA_SP43_85_X10Y1,0.16879795396419436,0.0,0.005115089514066497,0.09718670076726342,0.0,0.0,0.30179028132992325,0.10230179028132992,0.29923273657289,0.02557544757033248
BaselTMA_SP43_85_X9Y1,0.0769656699889258,0.0,0.0221483942414175,0.3831672203765227,0.0,0.012181616832779624,0.044296788482835,0.0,0.1212624584717608,0.3399778516057586
BaselTMA_SP43_87_X15Y4,0.17866390471258414,0.0005178663904712584,0.035732780942516834,0.07819782496116003,0.0,0.0,0.5416882444329363,0.0010357327809425167,0.0005178663904712584,0.16364577938891767
BaselTMA_SP43_90_X7Y6,0.008140262993112084,0.0015654351909830933,0.004070131496556042,0.42391984971822166,0.0,0.012836568566061366,0.0034439574201628053,0.00031308703819661864,0.5338134001252348,0.011897307451471509
BaselTMA_SP43_93_X15Y5,0.048438978240302744,0.0,0.012109744560075686,0.1053926206244087,0.0,0.0,0.8325449385052034,0.0,0.0011352885525070956,0.0003784295175023652
BaselTMA_SP43_94_X12Y7,0.16683383483784686,0.0,0.04847876964226011,0.242728184553661,0.0,0.00033433634236041456,0.44399866265463056,0.0006686726847208291,0.03510531594784353,0.0618522233366767
BaselTMA_SP43_95_X13Y2,0.34924242424242424,0.0,0.01628787878787879,0.15492424242424244,0.0,0.0,0.36742424242424243,0.0,0.0030303030303030303,0.10909090909090909
BaselTMA_SP43_95_X14Y2,0.0390625,0.005208333333333333,0.13802083333333334,0.09375,0.0,0.0,0.23177083333333334,0.015625,0.0546875,0.421875
BaselTMA_SP43_97_X16Y6,0.07730263157894737,0.3111293859649123,0.003289473684210526,0.12362938596491228,0.0,0.0,0.45778508771929827,0.0,0.006853070175438596,0.0200109649122807
ZTMA208_slide_10_By10x4,0.048305084745762714,0.1694915254237288,0.08135593220338982,0.04152542372881356,0.0,0.0,0.09915254237288136,0.16779661016949152,0.000847457627118644,0.39152542372881355
ZTMA208_slide_10_By10x5,0.002654867256637168,0.13274336283185842,0.18761061946902655,0.11415929203539824,0.0,0.0,0.28761061946902655,0.0,0.0,0.2752212389380531
ZTMA208_slide_10_By10x6,0.00844205679201842,0.19723714504988488,0.3200306983883346,0.13660782808902533,0.0,0.0007674597083653108,0.25709900230237914,0.0023023791250959325,0.0,0.07751343054489639
