n_cells,frac__tumor,frac__t_cell,frac__cd8,frac__cd4,frac__b_cell,frac__apc,frac__immune,frac__stroma,region_id
8600.0,0.2394186046511628,0.2330232558139535,0.10023255813953488,0.13279069767441862,0.03953488372093023,0.13325581395348837,0.553953488372093,0.10232558139534884,UPMC_c004_v001_r001_reg033
9416.0,0.35917587085811387,0.22504248088360237,0.0875106202209006,0.1375318606627018,0.14570943075615972,0.1377442650807137,0.5382327952421411,0.04025063721325404,UPMC_c004_v001_r001_reg032
4186.0,0.43741041567128525,0.08337314859053989,0.02150023889154324,0.061872909698996656,0.00358337314859054,0.13521261347348304,0.2680363115145724,0.19899665551839466,UPMC_c004_v001_r001_reg037
8392.0,0.6371544327931363,0.08353193517635844,0.023474737845567206,0.06005719733079123,0.01584842707340324,0.10224022878932316,0.25357483317445184,0.039204003813155384,UPMC_c004_v001_r001_reg038
7540.0,0.39190981432360744,0.22519893899204244,0.12387267904509283,0.1013262599469496,0.07387267904509284,0.1742705570291777,0.5087533156498674,0.05159151193633952,UPMC_c004_v001_r001_reg040
9269.0,0.6010357104326248,0.038839141223432946,0.013701585931599957,0.02513755529183299,0.016938181033552702,0.18373071528751753,0.2905383536519581,0.06548710756284389,UPMC_c004_v001_r001_reg047
3446.0,0.4045269878119559,0.15002901915264075,0.07864190365641323,0.0713871154962275,0.012478235635519443,0.1543818920487522,0.3763784097504353,0.11172373766686013,UPMC_c004_v001_r001_reg045
9412.0,0.23884402889927753,0.22163195920101997,0.07532936676583085,0.14630259243518912,0.18433914152146197,0.10603484912877179,0.6334466638334042,0.06566085847853803,UPMC_c004_v001_r001_reg044
7684.0,0.20588235294117646,0.2687402394586153,0.08328995314940135,0.18545028630921395,0.25039042165538783,0.08315981259760541,0.6536959916710047,0.04034357105674128,UPMC_c004_v001_r001_reg043
5157.0,0.3744425053325577,0.09637386077176653,0.024626720961799495,0.07174713980996704,0.016676362226100448,0.15125072716695753,0.30444056622067095,0.225130890052356,UPMC_c004_v001_r001_reg048
4088.0,0.387720156555773,0.11521526418786693,0.038649706457925634,0.0765655577299413,0.009050880626223091,0.17857142857142858,0.33830724070450097,0.20572407045009786,UPMC_c004_v001_r001_reg049
5866.0,0.3467439481759291,0.16467780429594273,0.09802250255710876,0.06665530173883395,0.07296283668598705,0.12137742925332425,0.49761336515513127,0.10177292874190248,UPMC_c004_v001_r001_reg050
